l_url,l_hostname,ip,dots,hyphens,at,qm,and,or,eq,undrscr,tilde,prcnt,slsh,star,colon,comma,semicolumn,dollar,space,www,com,dslash,http_in_path,https_token,digits_url_ratio,digits_host_ratio,punycode,port,tld_in_path,tld_in_subdomain,abnrml_subdomain,subdomains,prefix_suffix,random_domain,shortening_service,path_extension,redirection,external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
152,18,1,4,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0.256578947,0.111111111,0,0,0,0,0,3,0,0,0,0,0,0,7,9,2,3,2,100,11,100,19.42857143,7,24.4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,326,4091,7776219,0,1,0,bad
37,29,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,2,2,0,6,6,0,3.4,3.4,0,2,0,0,0,1,2,47,0,1,0,1,0,0,0,0.319148936,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,77586,0,1,1,bad
51,14,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,3,2,3,2,9,6,9,5.5,4.5,6,0,0,0,0,0,0,68,0.588235294,0.411764706,0,0,0,0.071428571,0,0.142857143,0,1,0,0,0,0,0,0,0,78.72340426,0,0,0,1,0,0,691,9900,187,0,0,8,good
39,17,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,4,4,3,3,3,9,9,8,5.75,6,5.5,1,0,0,0,0,0,127,0.771653543,0.228346457,0,1,0,0.24137931,0,0,0,1,87.17948718,0,53.84615385,46.15384615,0,0,0,18.75,0,0,0,1,1,0,71,7600,4133,0,0,6,good
25,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.04,0.066666667,0,0,0,0,0,2,0,1,0,0,0,0,3,0,2,4,2,6,6,2,4,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,292,2995,395612,0,1,1,bad
71,35,0,2,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.084507042,0,0,0,0,0,0,2,1,0,0,0,1,0,7,1,4,6,4,12,12,8,7.571428571,9.666666667,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,353,11,0,0,1,0,bad
49,13,0,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.020408163,0,0,0,0,0,0,1,1,0,0,0,1,0,8,1,1,4,1,6,4,6,3.75,4,3.666666667,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,0,180,4202,7191477,0,1,4,good
253,15,1,3,4,0,1,2,0,3,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.316205534,0,0,0,0,0,0,3,1,0,0,0,1,0,18,4,2,9,2,64,9,64,12.33333333,9,12.52941176,4,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,1,0,-1,0,0,0,0,bad
61,20,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.049180328,0.15,0,0,0,0,0,3,0,0,0,0,1,0,7,6,3,3,4,12,12,8,6.285714286,7.5,5.8,0,0,0,0,0,0,86,0.279069767,0.720930233,0,2,0,0.161290323,0,0.129032258,0,1,33.33333333,0,100,0,0,0,0,11.76470588,0,0,0,1,1,0,275,6300,128102,0,0,5,good
82,12,0,2,7,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,14,5,2,3,2,6,4,6,4.071428571,3.5,4.166666667,0,0,0,0,0,0,24,0.5,0.5,0,2,0,0.166666667,0,0.083333333,0,1,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,9284,154918,0,0,5,good
80,16,0,2,2,0,1,2,0,3,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,0.0875,0,0,0,0,0,0,2,0,0,0,0,1,0,17,2,1,5,1,7,6,7,3.117647059,5.5,2.8,0,1,0,0,0,0,55,0.109090909,0.890909091,0,1,0,0.102040816,0,0.020408163,0,1,0,0,66.66666667,33.33333333,0,0,0,5.555555556,0,0,0,0,1,0,910,9318,13,0,1,7,good
55,25,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,1,3,1,17,17,8,6.5,10,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2711,7516,38038,0,0,4,good
129,25,0,2,1,0,1,0,0,1,5,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.054263566,0.16,0,0,1,0,0,2,1,0,1,0,1,0,14,3,1,2,1,42,10,42,7.214285714,6.333333333,7.454545455,0,0,0,0,0,0,26,0.115384615,0.884615385,0,0,0,0,0,0.086956522,0,1,7.692307692,0,0,0,0,0,0,0,0,0,0,1,0,0,382,8018,5178465,0,1,4,bad
39,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,2,2,4,9,9,9,6,5.5,6.5,0,1,0,0,0,0,525,0.958095238,0.041904762,0,0,0,0.363636364,0,0.136363636,0,0,100,0,100,0,0,0,0,75.82417582,0,0,0,0,1,0,901,7134,12,0,0,7,good
56,19,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,0,0,1,0.035714286,0,0,0,0,0,0,2,0,0,0,0,1,0,5,6,3,3,6,11,11,11,8.2,7,9,0,0,0,0,0,0,211,0.597156398,0.402843602,0,2,0,0,0,0,0,1,64.70588235,0,95.65217391,4.347826087,0,0,0,10.84337349,0,0,0,1,1,0,636,6669,6844,0,1,5,good
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1796875,0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5816617,0,1,0,bad
54,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,6,10,10,10,7.8,6.5,8.666666667,0,0,0,0,0,0,121,0.694214876,0.305785124,0,0,0,0.216216216,0,0.162162162,0,1,10,0,0,100,0,0,0,57.14285714,0,0,0,1,0,0,2225,5809,228,0,0,7,good
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,86,0.604651163,0.395348837,0,2,0,0.470588235,0,0.176470588,1,1,88.88888889,0,94.73684211,5.263157895,0,0,0,3.846153846,0,0,0,0,1,0,208,4174,0,0,0,3,good
27,9,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.296296296,0,0,0,0,0,0,2,0,0,0,0,2,0,3,2,1,1,10,10,4,10,5,2.5,10,0,0,0,0,0,0,24,0.916666667,0.083333333,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,357,1469,0,0,1,0,bad
34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,19,19,0,11,11,0,0,0,0,0,0,0,30,0.166666667,0.833333333,0,1,0,0.08,0,0,0,1,0,0,60,40,0,0,0,9.523809524,0,0,0,0,0,0,256,5223,865185,0,0,2,good
21,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,10,10,0,10,10,0,10,10,0,0,0,0,0,0,0,32,0.90625,0.09375,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,1,0,0,191,4923,0,0,0,3,good
50,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,3,5,3,6,6,6,4.714285714,5.5,4.4,0,0,0,0,0,0,422,0.680094787,0.319905213,0,2,0,0.059259259,0,0.014814815,0,1,25,0,43.03797468,56.96202532,0,0,0,13.43283582,0,0,0,1,1,0,140,6070,14592,0,0,5,good
117,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.205128205,0,0,0,0,1,0,3,0,0,0,0,0,0,11,2,2,3,2,17,13,17,8.363636364,8.75,8.142857143,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3992,5697976,0,1,0,bad
90,15,0,2,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.066666667,0,0,0,0,0,0,2,0,0,0,0,1,0,13,3,2,3,2,11,7,11,5.153846154,5,5.181818182,0,0,0,0,0,0,210,0.828571429,0.171428571,0,2,0,0.361111111,0,0.027777778,0,1,68.42105263,0,82.35294118,17.64705882,0,0,0,8,0,0,0,1,0,0,0,-1,172375,0,0,5,good
48,7,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.083333333,0.142857143,0,0,0,0,0,1,0,1,0,0,1,0,3,2,1,4,1,30,4,30,11.66666667,4,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,2521,632751,0,1,7,bad
48,27,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,5,3,3,3,4,12,12,6,6.2,7,5,0,0,0,0,0,0,429,0.398601399,0.601398601,0,3,0,0.139534884,0,0.034883721,1,1,22.22222222,0,11.11111111,88.88888889,0,0,0,53.54609929,0,0,0,1,1,0,317,779,0,0,1,0,bad
22,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,3,3,7,7,3,7,5,3,7,1,0,0,0,0,0,8,0.625,0.375,0,0,0,0,0,0.666666667,0,0,100,0,100,0,0,0,0,25,0,0,0,1,0,0,0,-1,3536,0,1,9,bad
56,32,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.017857143,0.03125,0,0,0,0,0,3,0,0,0,0,1,0,7,4,3,3,7,8,7,8,5.428571429,4.6,7.5,0,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0,0,1,81.81818182,0,100,0,0,0,0,0,0,0,0,1,1,0,74,6865,271260,1,1,2,bad
90,17,0,2,0,0,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.055555556,0,0,0,0,0,0,2,0,0,0,0,1,0,11,1,2,13,2,13,13,13,6.181818182,13,5.5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,315,1877,0,0,1,1,bad
213,15,1,4,6,1,0,3,0,2,0,0,0,3,0,1,0,12,0,0,0,0,0,0,1,0.291079812,0,0,0,0,0,0,3,0,0,0,0,0,0,16,7,2,8,2,24,8,24,11.5,8,11.73333333,1,0,0,0,0,0,31,0.483870968,0.516129032,0,0,0,0.4375,0,0.625,0,1,66.66666667,0,100,0,0,0,0,0,0,0,0,1,1,1,0,-1,1768405,0,1,2,bad
31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,6,6,0,13,13,0,9.5,9.5,0,0,1,0,0,0,0,76,0.407894737,0.592105263,0,0,0,0.133333333,0,0.022222222,0,0,66.66666667,0,0,100,0,0,0,29.8245614,0,0,0,1,0,0,1048,5160,0,0,0,8,good
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,52,0.538461538,0.461538462,0,0,0,0.583333333,0,0.125,0,1,25,0,0,100,0,0,0,11.76470588,0,0,0,0,1,0,314,-1,2537042,0,0,4,good
35,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,3,0,5,5,0,8,8,0,7,7,0,0,1,0,0,0,0,97,0.536082474,0.463917526,0,4,0,0.266666667,0,0,0,1,8.333333333,0,0,100,0,0,0,70.3125,0,0,0,1,0,0,373,7296,5320327,0,0,5,good
65,32,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,3,10,3,17,17,9,7.833333333,13.5,5,0,0,0,0,0,0,107,0.76635514,0.23364486,0,2,0,0.28,0,0,0,1,41.17647059,0,90.47619048,9.523809524,0,0,0,82.92682927,0,0,0,1,1,0,221,7814,55134,0,0,4,good
108,23,1,3,1,0,1,1,0,2,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.12037037,0,0,0,0,0,0,3,1,0,0,0,0,0,15,4,2,3,2,16,16,15,5.4,9.5,4.769230769,3,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,2,bad
43,13,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,3,7,3,7,7,7,5.2,7,4.75,0,0,0,0,0,0,13,0.769230769,0.230769231,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,1,0,bad
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,47,0.531914894,0.468085106,0,2,0,0.136363636,0,0.090909091,0,1,33.33333333,0,50,50,0,0,0,60.71428571,0,0,0,0,1,0,136,2786,702387,0,0,3,good
123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.154471545,0,0,0,0,1,0,3,0,0,0,0,1,0,13,4,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3992,5707171,0,1,0,bad
47,22,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,3,14,14,7,6.4,8.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,247,3770,0,0,1,2,bad
35,27,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,14,14,0,11,11,0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,bad
73,20,0,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,10,4,2,3,2,12,12,8,5.3,7.5,4.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,597,3420,0,0,1,0,bad
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,49,0.93877551,0.06122449,0,0,0,0,0,0,0,0,83.33333333,0,0,100,0,0,0,0,0,0,0,0,0,0,361,7308,2217046,0,0,4,good
67,19,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,6,3,3,4,12,12,11,7.142857143,7.5,7,0,0,0,0,0,0,30,0.366666667,0.633333333,0,4,0,0.105263158,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,1,1,0,179,-1,0,0,1,0,bad
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,66,0.893939394,0.106060606,0,0,0,0.142857143,0,0.142857143,0,0,66.66666667,0,100,0,0,0,0,75,0,0,0,1,1,0,13,5466,1642644,0,0,3,good
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,10,10,0,10,10,0,10,10,0,0,0,0,0,0,0,32,0.78125,0.21875,0,0,0,0.285714286,0,0.142857143,1,0,88.88888889,0,85.71428571,14.28571429,0,1,0,33.33333333,0,0,0,1,0,0,484,-1,0,0,0,2,bad
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,4,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,250,0.744,0.256,0,0,0,0.109375,0,0.09375,0,1,72.30769231,0,100,0,0,0,0,34.04255319,0,0,0,1,1,0,288,7747,9814,0,0,6,good
43,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,6,6,0,23,23,0,14.5,14.5,0,0,0,0,0,0,0,36,0.972222222,0.027777778,0,0,0,0,0,0,0,0,90,0,100,0,0,0,0,0,0,0,0,1,0,0,246,5232,0,0,0,7,good
49,36,0,2,3,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,2,0,0,1,0,0,0,7,1,1,3,1,8,8,1,4.285714286,5.6,1,0,1,0,0,0,0,11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,373,7296,0,0,1,5,bad
69,31,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,5,0,8,10,8,16,16,10,10.8,13,9.333333333,0,0,0,0,0,0,74,0.594594595,0.405405405,0,1,0,0.033333333,0,0.033333333,0,1,50,0,9.090909091,90.90909091,0,0,0,70.37037037,0,0,0,1,0,0,131,7618,2188,0,0,5,good
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,12,12,0,9,9,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,1049,5159,1488031,0,0,8,good
37,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.108108108,0,0,0,0,0,0,3,0,0,0,0,1,0,5,0,3,5,3,7,7,4,4.4,6,3.333333333,1,0,0,0,0,0,35,0.257142857,0.742857143,0,2,0,0.115384615,0,0,0,1,0,0,0,100,0,0,0,75,0,0,0,1,0,0,129,967,0,0,1,0,bad
47,28,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.021276596,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,2,2,4,11,11,6,5.166666667,5.25,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,952,7083,17964,0,1,3,bad
31,18,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,4,14,4,14,14,4,9,14,4,0,0,0,0,0,0,81,0.222222222,0.777777778,0,10,0,0.015873016,0,0.015873016,0,1,18.75,0,7.692307692,92.30769231,0,0,0,25,0,0,0,1,1,0,3557,8130,1229068,0,0,4,good
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,44,0.681818182,0.318181818,0,2,0,0.357142857,0,0,0,1,40,0,50,50,0,0,0,70,0,0,0,0,1,0,2721,5908,1345725,0,0,2,good
32,24,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,20,20,0,20,20,0,20,20,0,0,0,0,0,0,0,155,0.090322581,0.909677419,0,22,0,0,0,0.021276596,0,1,8.955223881,0,0,100,0,0,0,40,0,0,0,1,1,0,3375,5085,0,0,0,3,good
56,26,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,5,9,5,10,10,8,7.6,9.5,6.333333333,0,0,0,0,0,0,2,0.5,0.5,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,209,2347,242805,0,1,2,good
70,19,0,3,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,3,0,0,0,0,1,0.085714286,0,0,0,0,0,0,3,0,0,0,0,0,0,8,2,2,7,2,10,7,10,6.5,7,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,781,-1,1106852,0,1,4,good
50,42,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.02,0.023809524,0,0,0,0,0,3,0,0,0,0,1,0,6,4,3,3,0,11,11,0,5.5,5.5,0,0,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0,0,1,81.81818182,0,100,0,0,0,0,0,0,0,0,1,1,0,176,7128,8386524,1,1,1,bad
86,19,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.418604651,0,0,0,0,0,0,3,0,1,0,0,0,0,6,6,3,3,3,50,6,50,11.83333333,4.666666667,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,291,-1,0,0,1,0,bad
35,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,7,7,15,15,7,15,11,7,15,0,1,0,0,0,0,25,0.52,0.48,0,0,0,0,0,0.083333333,0,0,50,0,0,0,0,0,0,0,0,0,1,1,0,0,182,7489,63,0,0,10,good
48,28,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,5,21,5,21,21,5,10.33333333,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1,0,bad
26,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,14,0,14,14,0,14,14,0,0,0,0,0,0,0,34,0.764705882,0.235294118,0,1,0,0,0,0,0,1,25,0,40,60,0,0,0,100,0,0,0,1,1,1,0,-1,795896,0,0,2,good
105,28,0,4,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,5,0,0,0,0,1,0.095238095,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,4,6,4,15,15,13,7.454545455,10.5,6.777777778,0,0,0,0,0,0,765,0.994771242,0.005228758,0,0,0,0,0,0,0,0,77.77777778,0,92.30769231,7.692307692,0,0,0,90.90909091,0,0,0,1,0,0,632,5942,94313,0,1,3,good
123,39,0,2,9,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.06504065,0,0,0,0,1,0,2,0,0,0,0,0,0,15,4,2,9,2,25,25,10,6.4,17,4.769230769,0,1,0,0,0,0,142,0.542253521,0.457746479,0,5,0,0.030769231,0,0.015384615,0,1,65.95744681,0,0,100,0,0,0,54.83870968,0,0,0,1,0,0,588,7446,0,0,0,8,good
42,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,17,17,8,17,9.333333333,5.5,17,0,1,0,0,0,0,53,0.622641509,0.377358491,0,5,0,0,0,0,0,1,12.5,0,0,0,0,0,0,80,0,0,0,1,1,0,2804,8520,8,0,0,10,good
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,110,0.9,0.1,0,1,0,0.636363636,0,0,0,1,87.5,0,100,0,0,0,0,22.22222222,0,0,0,1,1,0,315,50,7782791,0,0,3,good
48,19,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.020833333,0,0,0,0,0,0,2,0,0,0,0,0,0,5,4,3,3,4,11,11,9,6.4,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,196,534,7375648,0,1,1,bad
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,11,11,0,9.5,9.5,0,0,1,0,0,0,0,57,0.385964912,0.614035088,0,4,0,0.142857143,0,0,0,1,25,0,0,100,0,0,0,64,0,0,0,1,1,0,370,7299,33345,0,0,5,good
